transaction_amount,merchant_category,payment_method,ip_country,customer_country,velocity_1h,failed_logins,geo_distance,is_new_device,device_risk_score,is_fraud
268394,crypto,upi,Singapore,Russia,38,2,6911,1,0.984,1
266669,grocery,debit_card,India,USA,44,8,6174,1,0.123,1
254826,healthcare,upi,UK,India,13,1,2133,1,0.901,1
278276,luxury,credit_card,USA,India,24,6,6933,1,0.664,1
2298,healthcare,credit_card,UAE,Singapore,28,9,1526,0,0.922,1
453816,travel,debit_card,UAE,UK,32,5,13858,1,0.916,1
184566,crypto,credit_card,UAE,Singapore,43,5,329,0,0.891,1
413395,electronics,wallet,Singapore,Russia,18,6,2658,0,0.885,1
167392,healthcare,credit_card,Nigeria,Russia,34,5,12722,0,0.118,1
435190,grocery,credit_card,India,Nigeria,48,1,8780,1,0.144,1
145031,grocery,credit_card,Nigeria,India,34,4,13999,0,0.118,1
443776,fuel,wallet,Singapore,Germany,38,2,5973,0,0.091,1
162591,healthcare,upi,Singapore,UAE,1,8,5369,0,0.353,0
381109,crypto,credit_card,UK,India,43,7,5972,1,0.684,1
402021,crypto,debit_card,Russia,India,42,9,3206,1,0.355,1
436196,gaming,wallet,India,Germany,31,1,6834,0,0.72,1
261010,fuel,debit_card,UAE,Nigeria,1,0,6142,0,0.82,1
23336,healthcare,credit_card,USA,Nigeria,16,3,7533,1,0.666,0
88055,luxury,debit_card,UAE,Germany,39,3,7908,0,0.465,0
216686,gaming,credit_card,Nigeria,Russia,15,9,1599,1,0.296,1
103245,fuel,wallet,Singapore,Germany,33,1,3852,0,0.124,0
146530,healthcare,debit_card,India,Singapore,23,6,10665,1,0.494,1
230885,healthcare,debit_card,Germany,Russia,41,2,7583,1,0.72,1
95014,gaming,credit_card,India,Germany,34,6,11010,1,0.548,1
365114,luxury,credit_card,India,UK,17,6,7824,0,0.721,1
208090,fuel,upi,Russia,Russia,25,0,4608,0,0.335,0
378487,healthcare,credit_card,UAE,Russia,42,5,9601,1,0.067,1
14696,healthcare,credit_card,Russia,India,6,3,5508,1,0.771,1
426888,fuel,upi,Germany,UAE,31,7,5935,0,0.22,1
472073,electronics,credit_card,Germany,India,5,7,9204,1,0.616,1
132451,gaming,credit_card,UK,USA,40,2,5569,0,0.804,1
194369,gaming,upi,Nigeria,Russia,40,3,4660,1,0.139,0
373740,grocery,wallet,USA,Germany,30,0,4399,1,0.598,1
392517,luxury,wallet,UK,Germany,5,9,6243,0,0.689,1
455832,travel,credit_card,Singapore,Germany,12,1,12237,0,0.747,1
138255,electronics,credit_card,Russia,Russia,7,6,9522,1,0.148,0
120774,fuel,upi,Russia,Germany,45,6,10797,0,0.825,1
382551,fuel,upi,UK,USA,13,8,14378,1,0.094,1
257629,fuel,wallet,Singapore,Russia,49,9,6612,0,0.52,1
240569,electronics,debit_card,India,Germany,4,8,14776,1,0.443,1
411087,healthcare,credit_card,Singapore,Russia,42,8,14663,0,0.222,1
423291,fuel,debit_card,UAE,UK,3,5,6713,0,0.302,1
438964,fuel,debit_card,UK,Russia,12,7,2024,1,0.164,1
256813,luxury,upi,Nigeria,USA,1,8,6177,1,0.426,1
441601,crypto,credit_card,Singapore,India,27,6,4508,1,0.036,1
19163,crypto,credit_card,India,Russia,43,3,13938,1,0.889,1
67742,grocery,upi,Singapore,UAE,13,3,3186,1,0.163,0
90193,grocery,debit_card,Russia,USA,17,5,12796,1,0.886,1
217315,fuel,upi,USA,Singapore,8,3,12344,0,0.864,1
430915,luxury,wallet,Russia,UK,32,6,7724,1,0.452,1
183092,fuel,credit_card,Nigeria,USA,20,7,14036,1,0.498,1
159701,grocery,wallet,Germany,India,17,7,10786,1,0.302,1
36054,electronics,upi,USA,Germany,34,7,11534,1,0.997,1
27956,electronics,credit_card,Germany,Germany,35,1,196,0,0.671,0
2673,healthcare,wallet,Singapore,USA,35,9,14749,1,0.952,1
471660,travel,wallet,UAE,Singapore,38,1,14973,1,0.415,1
35467,crypto,debit_card,Nigeria,Germany,42,1,9983,0,0.883,1
495653,luxury,credit_card,Singapore,UK,24,1,13969,0,0.448,1
237904,gaming,wallet,India,UAE,18,3,1107,1,0.867,1
361852,crypto,wallet,Singapore,Singapore,46,4,2790,0,0.131,0
323018,gaming,debit_card,USA,Nigeria,48,3,10377,1,0.637,1
23852,travel,wallet,Russia,Nigeria,39,4,8731,0,0.679,1
317273,travel,wallet,UAE,USA,33,3,4785,0,0.656,0
148857,fuel,wallet,Germany,Singapore,49,6,719,0,0.447,0
392526,grocery,debit_card,Singapore,Germany,23,9,7077,0,0.684,1
313937,travel,wallet,Singapore,Germany,25,0,3996,0,0.239,0
116839,travel,wallet,Russia,USA,37,0,306,1,0.596,0
318205,gaming,credit_card,UAE,Germany,27,1,5431,1,0.554,1
238109,grocery,credit_card,UK,Germany,1,0,8580,0,0.318,0
256128,travel,debit_card,Germany,UAE,21,9,8917,0,0.779,1
208080,crypto,upi,Singapore,UAE,49,9,14328,0,0.081,1
256709,healthcare,credit_card,Singapore,India,10,2,14178,1,0.171,1
388922,travel,debit_card,UK,UAE,31,5,13203,1,0.471,1
336776,healthcare,wallet,Germany,Russia,44,9,8187,1,0.892,1
344238,grocery,wallet,USA,Singapore,25,5,2597,0,0.575,1
318377,fuel,debit_card,USA,Singapore,20,0,14842,1,0.842,1
490741,luxury,wallet,Nigeria,USA,2,5,2436,0,0.518,0
323512,grocery,wallet,Nigeria,UAE,48,4,10533,0,0.785,1
485517,gaming,upi,India,India,15,6,8371,0,0.326,0
431559,luxury,wallet,Russia,Germany,28,5,1904,0,0.815,1
188556,crypto,credit_card,UAE,India,13,6,9897,1,0.402,1
31753,electronics,wallet,Singapore,India,14,1,3384,1,0.559,0
157829,healthcare,debit_card,Germany,UK,2,0,4176,0,0.176,0
433268,healthcare,upi,Singapore,Germany,34,6,7182,0,0.92,1
415496,healthcare,wallet,Nigeria,Russia,35,8,4543,0,0.701,1
228604,grocery,debit_card,India,UAE,37,1,13054,0,0.859,1
121929,healthcare,credit_card,Germany,Germany,25,6,13377,0,0.208,0
128477,fuel,wallet,Germany,India,48,2,5492,0,0.068,0
471727,healthcare,upi,Singapore,Germany,15,5,14839,1,0.337,1
1722,gaming,wallet,Russia,Russia,12,2,12858,1,0.517,0
48856,crypto,debit_card,India,Singapore,9,9,8288,1,0.802,1
40909,healthcare,upi,Russia,USA,31,4,13845,0,0.398,1
16825,healthcare,wallet,India,UAE,14,1,1284,1,0.27,0
192568,luxury,credit_card,Singapore,UAE,29,7,14921,1,0.373,1
51326,crypto,upi,India,UK,48,7,248,1,0.704,1
499612,healthcare,credit_card,USA,Singapore,43,6,14463,1,0.336,1
81282,grocery,debit_card,Germany,UAE,38,5,6643,1,0.979,1
475881,travel,wallet,UAE,UK,42,0,14382,0,0.175,1
29502,fuel,credit_card,Singapore,UK,8,7,982,0,0.753,0
4363,grocery,debit_card,UK,UK,48,0,4364,0,0.589,0
227695,electronics,wallet,UAE,Nigeria,3,7,13952,1,0.233,1
178000,grocery,debit_card,Singapore,UAE,2,1,1566,0,0.754,0
48024,luxury,credit_card,UAE,UAE,16,7,2142,1,0.448,0
336426,luxury,debit_card,USA,UAE,19,9,736,0,0.682,0
224237,healthcare,upi,UAE,Russia,30,3,11580,1,0.662,1
452368,grocery,wallet,India,UK,41,6,10852,1,0.111,1
404980,luxury,debit_card,Nigeria,Russia,16,4,14407,0,0.84,1
297981,travel,credit_card,UAE,USA,31,7,14929,0,0.681,1
363576,crypto,wallet,Singapore,UAE,28,5,449,1,0.781,1
351807,grocery,upi,UK,Nigeria,4,4,14222,1,0.448,1
160545,fuel,wallet,UK,Germany,10,0,7535,0,0.195,0
167569,travel,upi,Nigeria,Singapore,45,2,1836,0,0.326,0
390819,healthcare,wallet,Russia,Nigeria,18,9,4716,1,0.901,1
479461,crypto,debit_card,Nigeria,India,47,8,614,0,0.938,1
101471,fuel,debit_card,Germany,USA,32,8,9626,0,0.482,1
38809,healthcare,credit_card,UAE,Germany,30,4,6235,0,0.299,1
192292,fuel,upi,UK,India,36,2,5629,0,0.73,1
150422,healthcare,credit_card,Nigeria,India,9,5,877,1,0.766,1
21272,fuel,debit_card,UAE,UAE,36,4,10768,1,0.815,1
11655,crypto,upi,Germany,Singapore,29,0,9326,1,0.031,1
480726,travel,credit_card,UK,India,16,1,13063,0,0.01,0
471933,fuel,credit_card,Germany,UK,28,4,672,1,0.357,1
53376,fuel,credit_card,UAE,Germany,21,8,1631,1,0.152,1
57592,gaming,credit_card,Singapore,Nigeria,47,3,7440,0,0.805,1
184174,grocery,credit_card,UAE,Nigeria,2,8,11511,0,0.533,0
256110,crypto,upi,Nigeria,India,46,2,14336,1,0.825,1
351843,healthcare,credit_card,Germany,USA,35,0,361,1,0.177,1
465671,crypto,upi,Singapore,Singapore,28,5,14714,0,0.627,1
222420,luxury,credit_card,Singapore,Singapore,36,9,7374,0,0.58,1
418078,healthcare,debit_card,Russia,Nigeria,31,6,10585,0,0.34,1
11146,crypto,debit_card,UK,India,33,3,3902,0,0.517,0
228171,travel,credit_card,India,Singapore,23,9,798,0,0.589,1
378265,healthcare,wallet,Singapore,USA,41,4,1784,1,0.889,1
422085,healthcare,debit_card,Germany,Nigeria,17,3,14791,1,0.056,1
184474,crypto,upi,UK,Germany,46,2,7052,1,0.823,1
416466,healthcare,credit_card,USA,USA,49,0,67,1,0.98,1
461563,gaming,upi,UAE,USA,1,5,11227,0,0.732,1
267097,grocery,wallet,Nigeria,UK,42,9,5678,0,0.737,1
487929,healthcare,credit_card,Germany,UAE,23,4,2091,1,0.218,1
121000,grocery,debit_card,USA,India,48,0,10469,0,0.523,0
482715,crypto,upi,Germany,Germany,27,4,6071,1,0.706,1
415108,fuel,debit_card,UAE,Nigeria,25,5,5933,1,0.602,1
59229,electronics,debit_card,Russia,Singapore,32,9,11708,1,0.385,1
237191,electronics,credit_card,Germany,USA,19,4,8426,1,0.94,1
205650,fuel,upi,Singapore,Nigeria,24,0,9415,1,0.514,1
244983,fuel,wallet,India,India,3,4,10737,1,0.97,1
114230,fuel,debit_card,Singapore,Germany,12,9,1056,0,0.564,0
460614,travel,credit_card,UAE,Germany,35,0,6257,0,0.793,1
425303,electronics,credit_card,Germany,India,15,2,13261,1,0.742,1
147022,fuel,wallet,India,UAE,17,1,14142,1,0.661,0
405428,travel,credit_card,Singapore,UK,32,0,12747,1,0.014,1
121889,luxury,debit_card,India,Singapore,7,3,3348,0,0.077,0
155230,healthcare,credit_card,Nigeria,UK,19,1,9362,0,0.581,0
176592,travel,upi,UAE,Germany,7,4,13669,0,0.912,1
38990,electronics,upi,Russia,Singapore,5,9,4102,1,0.601,0
66117,crypto,debit_card,Russia,Germany,40,0,7508,0,0.236,0
178476,luxury,upi,Germany,USA,21,9,8686,1,0.32,1
164093,electronics,wallet,Singapore,USA,48,0,3180,0,0.623,0
499237,healthcare,credit_card,USA,India,48,9,12036,1,0.597,1
132696,travel,debit_card,UAE,Singapore,47,3,6215,1,0.956,1
100524,gaming,wallet,Singapore,Singapore,7,6,13227,1,0.529,0
277292,grocery,credit_card,Singapore,Germany,37,1,1364,0,0.355,0
428427,healthcare,wallet,Russia,UK,23,1,7268,0,0.525,1
169076,electronics,debit_card,Germany,USA,11,0,11591,0,0.786,0
317156,fuel,debit_card,India,Russia,10,4,1057,1,0.54,1
34108,travel,wallet,UAE,India,21,5,143,1,0.326,1
393376,fuel,credit_card,Nigeria,Nigeria,41,5,11508,0,0.339,1
205838,fuel,upi,India,Singapore,33,1,4832,0,0.757,1
83659,fuel,upi,UK,UAE,20,6,10966,1,0.066,1
55437,fuel,wallet,UK,UAE,33,5,7800,1,0.275,1
372860,fuel,debit_card,UAE,Russia,40,7,13992,0,0.153,1
275594,luxury,credit_card,Germany,USA,35,5,10077,1,0.945,1
24454,electronics,credit_card,USA,USA,34,8,2265,0,0.09,0
45286,healthcare,debit_card,UK,USA,36,9,1925,0,0.758,1
28245,electronics,upi,Russia,UK,27,1,12238,1,0.63,1
427336,healthcare,credit_card,USA,Germany,19,6,2482,0,0.633,0
86223,grocery,wallet,Singapore,UAE,43,4,10083,0,0.763,1
499983,travel,upi,UK,USA,5,0,6978,1,0.4,1
206358,gaming,wallet,Russia,UAE,29,2,7897,0,0.401,1
216641,luxury,upi,Singapore,Russia,10,3,3126,0,0.289,0
20681,travel,debit_card,USA,India,40,1,9134,1,0.598,1
89029,luxury,wallet,UAE,Germany,13,6,9808,1,0.93,1
285295,healthcare,wallet,Singapore,UK,29,0,7051,0,0.924,1
51574,electronics,debit_card,India,Singapore,5,2,6012,0,0.703,0
91848,fuel,wallet,UAE,Russia,12,8,10161,1,0.906,1
126095,grocery,upi,UAE,Germany,13,1,11415,1,0.964,1
245790,grocery,credit_card,USA,UAE,22,4,4151,0,0.795,1
331870,crypto,credit_card,USA,Russia,40,3,9664,0,0.408,1
269204,gaming,debit_card,Russia,Singapore,15,2,9251,0,0.483,0
429088,grocery,upi,Russia,Germany,13,4,7005,0,0.931,1
414836,fuel,wallet,India,UK,1,5,9199,1,0.67,1
180653,electronics,wallet,UAE,Nigeria,38,0,11383,1,0.821,1
36508,gaming,credit_card,Nigeria,India,43,1,1221,1,0.116,0
356250,healthcare,wallet,Germany,Singapore,45,0,4662,1,0.194,1
259668,travel,credit_card,India,Germany,1,2,4867,0,0.344,0
319378,healthcare,debit_card,India,UK,11,7,1798,1,0.188,1
151663,fuel,wallet,Germany,UAE,43,7,5975,0,0.906,1
132513,fuel,upi,Germany,Singapore,40,3,13166,0,0.217,0
175795,grocery,wallet,Germany,Nigeria,22,5,2872,1,0.557,1
90427,gaming,credit_card,USA,Russia,35,8,8706,1,0.085,1
393654,electronics,debit_card,India,USA,44,6,1618,0,0.155,1
202603,healthcare,credit_card,India,Russia,6,1,7006,1,0.247,1
143426,crypto,wallet,Singapore,UAE,28,1,12710,0,0.983,1
183032,healthcare,credit_card,Germany,Germany,31,2,6072,0,0.797,0
11444,luxury,credit_card,Germany,Nigeria,8,7,4613,1,0.674,0
395066,luxury,debit_card,Russia,India,5,9,3758,0,0.916,1
448072,electronics,upi,Russia,Singapore,42,8,2033,1,0.956,1
68057,electronics,wallet,UAE,Germany,48,2,11403,1,0.454,1
105523,luxury,debit_card,Russia,India,44,8,8897,1,0.328,1
320297,crypto,upi,UK,UAE,17,9,9866,0,0.315,1
464171,gaming,credit_card,UAE,Singapore,38,7,11892,1,0.036,1
147068,luxury,upi,Nigeria,UK,9,4,10284,0,0.28,0
186933,electronics,credit_card,Germany,UK,10,9,4954,1,0.355,0
193724,grocery,credit_card,Singapore,Germany,20,2,11041,0,0.037,0
251247,travel,debit_card,Russia,Russia,14,6,4315,0,0.883,0
77554,crypto,credit_card,Singapore,Germany,14,8,4664,0,0.848,0
257694,fuel,debit_card,Russia,Russia,26,5,9970,0,0.252,1
352844,crypto,upi,Russia,Nigeria,29,2,7052,0,0.803,1
384976,grocery,upi,Singapore,UAE,49,4,12546,1,0.796,1
421251,grocery,credit_card,India,UK,27,6,5633,0,0.335,1
37741,fuel,debit_card,India,Nigeria,25,7,13249,1,0.697,1
29811,healthcare,credit_card,India,Singapore,16,3,5497,1,0.29,0
332586,electronics,debit_card,UK,UK,36,1,893,1,0.07,0
369140,luxury,debit_card,India,Russia,34,9,14625,1,0.505,1
143354,healthcare,debit_card,Russia,Germany,16,1,972,0,0.438,0
87933,gaming,upi,Germany,UAE,33,2,103,1,0.138,0
318520,crypto,debit_card,USA,UK,3,7,9300,1,0.491,1
281785,fuel,upi,Singapore,Nigeria,23,0,6052,1,0.949,1
356701,crypto,debit_card,Germany,UAE,11,6,5146,1,0.731,1
475626,healthcare,upi,USA,Nigeria,48,5,3247,1,0.739,1
44913,grocery,wallet,Germany,UK,18,1,5855,1,0.758,1
168370,luxury,upi,UK,Germany,47,8,3713,0,0.745,1
139992,crypto,upi,USA,India,41,4,13734,0,0.02,1
286314,gaming,credit_card,Nigeria,Germany,44,1,13966,0,0.925,1
463084,grocery,debit_card,UAE,UK,29,2,3418,1,0.83,1
404438,gaming,wallet,India,Russia,5,6,6446,1,0.275,1
342803,luxury,credit_card,Nigeria,Germany,24,6,5418,1,0.553,1
204715,crypto,debit_card,UK,Singapore,29,9,13367,0,0.615,1
476757,travel,wallet,Germany,Russia,29,0,4152,1,0.132,1
41886,healthcare,wallet,Russia,Russia,26,9,13303,1,0.254,1
226106,crypto,wallet,India,Russia,40,3,6518,0,0.023,1
230976,healthcare,debit_card,Nigeria,UAE,3,5,3660,1,0.864,1
400053,luxury,wallet,India,USA,2,7,13119,0,0.025,1
298306,crypto,wallet,USA,USA,25,2,9112,1,0.319,1
447553,healthcare,credit_card,UAE,India,19,2,7507,1,0.078,1
313815,fuel,upi,India,Nigeria,40,7,4553,1,0.781,1
287754,healthcare,debit_card,Germany,Nigeria,2,7,12420,0,0.925,1
281670,crypto,upi,Germany,Russia,19,7,12781,1,0.563,1
37365,electronics,credit_card,Singapore,USA,1,0,5674,0,0.14,0
411166,crypto,upi,Singapore,India,27,7,14176,1,0.558,1
249421,crypto,wallet,India,UAE,45,7,2158,0,0.77,1
66250,healthcare,wallet,USA,Russia,49,1,582,1,0.718,1
87412,gaming,debit_card,USA,Singapore,35,8,796,0,0.742,1
89713,travel,debit_card,Russia,UAE,41,6,11390,0,0.279,1
337154,gaming,debit_card,UK,India,5,7,1884,1,0.074,1
314619,healthcare,credit_card,UK,UAE,38,1,11560,0,0.149,1
121926,gaming,debit_card,Nigeria,Singapore,4,3,13491,0,0.956,0
35535,grocery,credit_card,UK,Nigeria,17,6,6045,0,0.614,0
358687,electronics,wallet,UAE,UAE,21,5,9002,1,0.728,1
450448,gaming,upi,USA,India,48,6,11126,0,0.899,1
210117,fuel,wallet,Russia,Nigeria,31,0,11461,1,0.853,1
475366,luxury,wallet,Singapore,Nigeria,48,7,13061,0,0.218,1
488718,fuel,wallet,Germany,Nigeria,22,6,5221,0,0.058,1
134155,luxury,debit_card,UK,Singapore,11,3,11177,0,0.925,0
490557,crypto,debit_card,Singapore,Singapore,34,0,573,0,0.982,0
151834,grocery,debit_card,Singapore,Nigeria,49,7,1207,1,0.567,1
285754,electronics,upi,India,UAE,15,9,13097,1,0.888,1
209359,fuel,debit_card,UAE,Singapore,10,6,13167,0,0.232,1
172170,electronics,credit_card,Russia,Germany,38,7,3081,1,0.111,1
450162,fuel,wallet,UAE,UAE,32,9,2461,1,0.5,1
94171,crypto,upi,India,Russia,48,0,9934,0,0.811,1
268884,luxury,upi,Russia,Singapore,31,4,4006,0,0.655,1
306791,travel,upi,Russia,UAE,37,8,4926,0,0.637,1
316864,grocery,upi,USA,Russia,44,4,2614,0,0.017,1
146489,fuel,upi,UAE,Singapore,28,9,1716,0,0.317,0
115708,fuel,credit_card,UAE,Russia,31,2,14440,0,0.939,1
269808,crypto,wallet,USA,UK,6,8,5246,1,0.134,1
158517,grocery,upi,Nigeria,Singapore,14,8,1570,0,0.726,0
113924,luxury,wallet,Singapore,UK,23,3,677,0,0.759,0
487539,luxury,debit_card,India,India,16,3,13233,0,0.733,0
254544,fuel,upi,UAE,India,25,7,10026,1,0.989,1
79373,travel,upi,USA,UAE,39,6,14606,0,0.409,1
337103,travel,wallet,Germany,USA,2,4,2514,1,0.682,1
211937,electronics,upi,Nigeria,UK,38,5,8993,1,0.194,1
110117,grocery,upi,Russia,UK,41,2,9334,1,0.4,1
467354,grocery,upi,UK,India,39,5,13404,0,0.492,1
123718,luxury,credit_card,Germany,UK,34,7,13924,1,0.215,1
445709,electronics,credit_card,USA,USA,40,9,3053,0,0.907,1
459397,crypto,upi,UK,Nigeria,43,8,2032,0,0.716,1
125441,grocery,credit_card,Singapore,Russia,25,2,1509,0,0.284,0
495966,electronics,debit_card,India,Russia,36,7,9303,0,0.135,1
291674,electronics,upi,UK,USA,16,2,4330,1,0.288,0
206704,fuel,debit_card,Nigeria,UK,18,1,913,0,0.623,0
27888,luxury,wallet,Singapore,UK,13,4,5244,1,0.826,1
226677,electronics,debit_card,UK,UK,37,3,5323,1,0.503,1
441859,healthcare,wallet,Russia,Germany,27,4,1056,0,0.102,1
407235,travel,upi,Russia,UAE,34,5,14693,0,0.249,1
331590,healthcare,wallet,Nigeria,Singapore,11,2,7631,1,0.345,1
358366,travel,wallet,Russia,USA,1,0,7108,1,0.636,1
40074,gaming,debit_card,Russia,USA,13,3,5671,0,0.247,0
369553,luxury,debit_card,USA,Germany,30,5,12382,0,0.234,1
16471,fuel,debit_card,Russia,USA,5,1,13834,0,0.286,0
307328,crypto,upi,Germany,Nigeria,18,1,1751,1,0.593,0
422945,healthcare,upi,Russia,Nigeria,14,0,7576,0,0.493,0
182356,healthcare,debit_card,Germany,USA,13,8,11364,0,0.842,1
324160,gaming,upi,USA,Germany,32,2,6388,0,0.698,1
74072,travel,upi,Russia,USA,7,1,12346,0,0.667,0
193359,fuel,wallet,Nigeria,UK,8,3,3013,1,0.155,0
275228,gaming,wallet,Singapore,Germany,7,5,3429,1,0.055,1
295283,luxury,debit_card,Nigeria,UAE,49,0,11755,0,0.51,1
85531,fuel,upi,Singapore,India,16,8,6464,1,0.072,1
345935,luxury,wallet,UAE,UK,43,8,5139,0,0.364,1
320850,electronics,credit_card,Singapore,Nigeria,31,7,8549,1,0.026,1
403932,grocery,upi,India,UK,27,5,6261,1,0.177,1
364909,electronics,credit_card,India,Singapore,33,3,5256,0,0.11,1
105473,luxury,debit_card,India,Germany,29,1,4392,0,0.801,0
181244,healthcare,upi,USA,Nigeria,8,7,12813,0,0.346,0
286818,fuel,debit_card,Nigeria,India,33,6,13413,0,0.079,1
396746,travel,debit_card,Singapore,USA,41,3,7548,1,0.265,1
250295,crypto,debit_card,Nigeria,India,19,2,7323,0,0.683,0
143848,travel,debit_card,Germany,UAE,21,5,9810,0,0.746,1
404132,fuel,debit_card,India,Russia,41,0,9816,0,0.12,1
32833,electronics,upi,UAE,UK,21,1,5225,0,0.779,1
216852,crypto,credit_card,USA,Germany,25,6,9858,0,0.371,1
2150,fuel,upi,UAE,Germany,42,2,7952,0,0.679,0
110096,luxury,upi,Singapore,India,23,0,13838,1,0.672,1
34033,healthcare,upi,Russia,Singapore,11,1,11392,0,0.794,0
25051,travel,wallet,UAE,Nigeria,33,9,12689,1,0.697,1
32513,luxury,wallet,Russia,UAE,20,9,9788,0,0.039,0
165973,crypto,upi,USA,Russia,25,8,1990,1,0.519,1
186791,crypto,credit_card,UAE,UAE,26,6,10979,1,0.166,1
426229,travel,upi,UAE,Germany,40,6,8721,1,0.97,1
374817,luxury,debit_card,UK,USA,12,9,2605,0,0.256,0
433916,gaming,wallet,USA,Russia,32,7,14886,1,0.42,1
188947,luxury,wallet,USA,Nigeria,33,7,11388,0,0.197,1
221988,crypto,upi,India,Nigeria,10,8,2408,1,0.135,1
261144,luxury,upi,Singapore,Germany,4,1,64,0,0.601,0
221265,healthcare,credit_card,UAE,Singapore,15,7,12153,0,0.493,1
243762,fuel,credit_card,Nigeria,Russia,6,7,2813,1,0.375,1
166572,electronics,debit_card,UAE,Germany,27,4,11014,0,0.085,1
397810,healthcare,upi,Germany,Singapore,5,4,4028,1,0.736,1
211860,gaming,upi,USA,USA,5,3,14960,1,0.006,0
122844,grocery,upi,Nigeria,Singapore,18,4,102,0,0.458,0
351675,fuel,wallet,USA,UAE,28,1,14897,1,0.633,1
205863,electronics,debit_card,Singapore,India,35,1,11541,0,0.431,1
490735,grocery,credit_card,USA,UAE,22,4,11491,1,0.126,1
43101,travel,wallet,Russia,Nigeria,34,2,11287,0,0.778,1
67464,grocery,wallet,Russia,Germany,4,0,11084,0,0.324,0
387232,fuel,wallet,UK,Germany,18,8,3136,0,0.135,0
307272,luxury,wallet,Russia,UK,41,1,1181,1,0.55,1
238606,fuel,debit_card,Russia,UAE,26,9,14107,0,0.019,1
228831,healthcare,upi,Singapore,Russia,42,1,5510,0,0.324,1
430889,grocery,credit_card,UAE,Nigeria,22,3,11079,0,0.751,1
131978,crypto,credit_card,Russia,USA,47,1,7531,0,0.913,1
386587,electronics,wallet,Nigeria,Nigeria,33,6,2729,0,0.592,0
187810,electronics,wallet,UK,UK,43,9,7632,0,0.218,0
128401,grocery,debit_card,USA,UK,14,0,10885,0,0.22,0
388539,electronics,wallet,Russia,UK,31,1,8591,0,0.604,1
499822,crypto,credit_card,UK,Germany,10,4,405,0,0.407,0
160929,fuel,credit_card,Singapore,India,24,1,2874,1,0.177,0
34736,electronics,upi,Germany,Singapore,21,8,3269,0,0.787,1
211269,grocery,upi,Germany,Russia,48,3,2695,0,0.2,0
179452,gaming,credit_card,Germany,Nigeria,8,8,10275,0,0.322,0
286506,gaming,credit_card,USA,Germany,32,0,2468,1,0.061,1
342679,travel,debit_card,UK,Nigeria,31,0,12665,0,0.701,1
193383,healthcare,debit_card,Russia,USA,34,0,4316,0,0.275,0
448158,electronics,credit_card,UAE,Germany,23,3,1922,1,0.233,1
390827,healthcare,wallet,USA,India,25,8,3960,1,0.303,1
450295,fuel,upi,USA,Nigeria,7,7,6841,1,0.874,1
245696,grocery,credit_card,Germany,Germany,19,6,9733,0,0.518,0
474786,electronics,wallet,UAE,Germany,7,0,13895,0,0.158,0
431513,luxury,credit_card,Germany,UAE,47,2,10582,0,0.774,1
304088,crypto,upi,USA,USA,8,8,4849,0,0.208,0
326998,electronics,upi,Russia,UK,14,8,14175,1,0.412,1
495184,electronics,debit_card,Germany,USA,1,4,10656,1,0.568,1
427473,healthcare,debit_card,Germany,USA,13,5,7624,0,0.584,1
339373,healthcare,debit_card,Nigeria,UAE,3,5,3369,1,0.069,1
302286,gaming,debit_card,Germany,Singapore,28,9,11178,0,0.837,1
61765,crypto,upi,USA,Germany,38,3,7873,0,0.479,0
246684,grocery,wallet,Russia,Russia,15,0,680,0,0.989,0
117053,electronics,wallet,UAE,UK,36,4,7507,0,0.717,1
476172,gaming,wallet,India,Nigeria,3,0,748,1,0.993,1
158548,healthcare,credit_card,UAE,Singapore,4,0,11046,1,0.453,0
186726,travel,debit_card,Russia,India,5,4,1322,0,0.141,0
145371,crypto,debit_card,Singapore,Germany,26,4,7928,0,0.727,1
118633,gaming,upi,Germany,UK,25,6,3749,1,0.778,1
474728,gaming,upi,UAE,Russia,10,1,14648,1,0.853,1
444264,fuel,credit_card,Singapore,Germany,8,5,5863,0,0.301,1
73881,gaming,credit_card,Singapore,India,12,1,12343,1,0.511,0
466066,fuel,wallet,Russia,UAE,3,9,4790,1,0.858,1
66362,electronics,upi,Russia,Singapore,27,4,534,1,0.865,1
308844,electronics,debit_card,Nigeria,Germany,23,3,1819,0,0.026,0
76998,healthcare,wallet,Germany,UK,40,9,12393,1,0.671,1
455799,travel,debit_card,India,USA,33,4,2342,1,0.602,1
149469,luxury,wallet,UK,Nigeria,14,1,6695,1,0.083,0
30548,luxury,debit_card,USA,Nigeria,23,7,5007,1,0.93,1
288416,luxury,credit_card,UAE,Nigeria,31,7,10615,1,0.445,1
436190,healthcare,wallet,Russia,Russia,13,5,4546,0,0.674,0
